pub_date,headline,abstract,lead_paragraph,snippet,news_desk,date
2024-11-22 17:50:50+00:00,Jonathan Majors Settles Assault and Defamation Lawsuit by Ex-Girlfriend,"Mr. Majors was criminally convicted last year of assaulting and harassing Grace Jabbari, who then sued him in March.","The actor Jonathan Majors and his ex-girlfriend Grace Jabbari have settled the assault and defamation lawsuit that she filed against him in March, a lawyer for Ms. Jabbari announced on Friday.","Mr. Majors was criminally convicted last year of assaulting and harassing Grace Jabbari, who then sued him in March.",Culture,2024-11-22
2024-11-22 17:52:17+00:00,Israel and Hezbollah Trade Strikes as U.S. Pushes for a Cease-Fire,"As U.S. diplomat Amos Hochstein visited the region to push for a ceasefire, Israel struck Beirut’s southern suburbs and the eastern Bekaa region, and a barrage of rockets fired from Lebanon killed a man in northern Israel.","As U.S. diplomat Amos Hochstein visited the region to push for a ceasefire, Israel struck Beirut’s southern suburbs and the eastern Bekaa region, and a barrage of rockets fired from Lebanon killed a man in northern Israel.","As U.S. diplomat Amos Hochstein visited the region to push for a ceasefire, Israel struck Beirut’s southern suburbs and the eastern Bekaa region, and a barrage of rockets fired from Lebanon killed a man in northern Israel.",,2024-11-22
2024-11-22 18:14:46+00:00,Bible-Based Lessons for Public Schools Get Final Approval in Texas,The state’s board of education narrowly voted to allow schools to start using the reading and language arts curriculum next fall if they choose.,"Texas education officials on Friday approved a new elementary school curriculum that draws from the Bible, the final step of a contentious effort to expand religious instruction in the state.",The state’s board of education narrowly voted to allow schools to start using the reading and language arts curriculum next fall if they choose.,National,2024-11-22
2024-11-22 18:15:13+00:00,"Alcohol Deaths Have More Than Doubled in Two Decades, Study Finds",Americans are dying of illnesses related to alcohol at roughly twice the rate seen in 1999.,"The number of deaths caused by alcohol-related diseases more than doubled among Americans between 1999 and 2020, according to new research. Alcohol was involved in nearly 50,000 deaths among adults ages 25 to 85 in 2020, up from just under 20,000 in 1999.",Americans are dying of illnesses related to alcohol at roughly twice the rate seen in 1999.,Science,2024-11-22
2024-11-22 18:15:20+00:00,"Jack Harlow Expands His Romantic Options, and 7 More New Songs","Hear tracks by Horsegirl, Tyla, Amber Mark and others.","Every Friday, pop critics for The New York Times weigh in on the week’s most notable new tracks. Listen to the Playlist on Spotify here (or find our profile: nytimes) and at Apple Music here, and sign up for The Amplifier, a twice-weekly guide to new and old songs.","Hear tracks by Horsegirl, Tyla, Amber Mark and others.",Culture,2024-11-22
2024-11-22 18:41:10+00:00,DirecTV Calls Off Plans to Acquire Dish Network,"The deal, which would have created one of the largest pay-TV providers in the United States, fell apart after strong objections from Dish’s lenders.",A second attempt at a major media deal seems to be heading in the same direction it did the first time around — in failure.,"The deal, which would have created one of the largest pay-TV providers in the United States, fell apart after strong objections from Dish’s lenders.",Business,2024-11-22
2024-11-22 19:00:02+00:00,The Post-Cold War Era Is Finished. Liberalism and Democracy Will Go On.,A new world order doesn’t mean the old politics simply disappears.,"My column last weekend made some pretty sweeping historical claims: that the re-election of Donald Trump proved that we have definitively exited the post-Cold War era, that the phase of history that began in 1989 terminated somewhere in between the early days of the pandemic and Vladimir Putin’s invasion of Ukraine, that wherever we are going now we are definitely going, not just paddling in circles or in place.",A new world order doesn’t mean the old politics simply disappears.,OpEd,2024-11-22
2024-11-22 19:00:02+00:00,A Playlist That’s as Cool as Kim Deal,"Hear tracks from her first solo album, the Breeders, Pixies and more.","Today marks an occasion four decades in the making: the indie-rock icon Kim Deal, at age 63, is releasing her first ever solo album, a collection of woozy pop ballads and distorted rockers titled “Nobody Loves You More.”","Hear tracks from her first solo album, the Breeders, Pixies and more.",Culture,2024-11-22
2024-11-22 19:43:58+00:00,4 Fantasy Books to Get Lost In,"There are few pleasures as delicious as losing yourself in a great fantasy book. Jennifer Harlan, an editor at The New York Times Book Review, lists a few of her favorite fantasy books.","There are few pleasures as delicious as losing yourself in a great fantasy book. Jennifer Harlan, an editor at The New York Times Book Review, lists a few of her favorite fantasy books.","There are few pleasures as delicious as losing yourself in a great fantasy book. Jennifer Harlan, an editor at The New York Times Book Review, lists a few of her favorite fantasy books.",,2024-11-22
2024-11-22 19:49:30+00:00,Is Kim Kardashian Trying to Tell Us Something?,She parties with Ivanka Trump and has turned Tesla products into fashion accessories on social media. Assuming these are political statements may be incorrect.,Has Kim Kardashian gone MAGA?,She parties with Ivanka Trump and has turned Tesla products into fashion accessories on social media. Assuming these are political statements may be incorrect.,Styles,2024-11-22
2024-11-22 20:00:02+00:00,Is It Possible the Democrats Were Hurt by a Strong Economy?,An interesting theory about the election that’s the opposite of what you’ve heard.,"There’s an intriguing theory that the presidential bid of Vice President Kamala Harris was hurt by the performance of the U.S. economy — not because it was too weak, but because it was too strong. I can’t figure out whether I buy it, but it’s definitely worth a think.",An interesting theory about the election that’s the opposite of what you’ve heard.,OpEd,2024-11-22
2024-11-22 20:09:49+00:00,A Prominent Figure in Canada’s Trucker Protests Is Found Guilty,"The verdict was in the high-profile case of Pat King, a man accused of helping provoke disruptions during the so-called trucker convoy, which paralyzed Canada’s capital during the pandemic.","Through his social media influence and his many videos, Pat King rose to become one of the most prominent figures in protests that paralyzed Canada’s capital for over a month, contesting coronavirus restrictions. ","The verdict was in the high-profile case of Pat King, a man accused of helping provoke disruptions during the so-called trucker convoy, which paralyzed Canada’s capital during the pandemic.",Foreign,2024-11-22
2024-11-22 20:14:11+00:00,Book Club: Let’s Talk About ‘One Hundred Years of Solitude’,Gabriel García Márquez’s classic novel about the rise and fall of a rural Colombian village as seen through generations of its founding family remains the leading exemplar of magical realism.,"It begins with one of the most iconic lines in literature: “Many years later, as he faced the firing squad, Colonel Aureliano Buendía was to remember that distant afternoon when his father took him to discover ice.”",Gabriel García Márquez’s classic novel about the rise and fall of a rural Colombian village as seen through generations of its founding family remains the leading exemplar of magical realism.,BookReview,2024-11-22
2024-11-22 20:14:59+00:00,Easy Whiskey Drinks for a Relaxed Thanksgiving,These simple cocktails call for a few simple ingredients — shaker optional.,"The distance from no Thanksgiving cocktail to Thanksgiving cocktail should be short: bottle to glass to hand. But unless you’re aiming to pour rounds of liquor directly on the rocks and call it a holiday, you’ll want to find inspiration in three-ingredient classics.",These simple cocktails call for a few simple ingredients — shaker optional.,Dining,2024-11-22
2024-11-22 20:18:11+00:00,"Flashback: Your Weekly History Quiz, Nov. 23, 2024",Can you sort 8 historical events?,Can you sort 8 historical events?,Can you sort 8 historical events?,Upshot,2024-11-22
2024-11-22 20:19:03+00:00,Why You May Be Wrong About Harris’s Loss,We won’t have enough data to tell the full story of the election for some time. But there are a few things we can say for sure now.,"The presidential election was two weeks ago, and the country’s liberals are already deep into the blame phase. Though we don’t yet have accurate data about how various demographic groups voted and won’t for months, we’ve entered a preliminary round of explanations and recriminations — a menu of lessons to learn about and adjustments to make to the ideology, worldview and strategy of liberals, which, if history is any guide, will both prove hugely influential and probably, in big ways, wrong. Before those premature post-mortems get fully baked into conventional wisdom, though, I wanted to flag a handful of observations about the race and how it’s already being interpreted — some caveats, some counterpoints, some context that may help us understand the meaning of a big messy election in a big messy country, at least until we get the actually reliable voter data.",We won’t have enough data to tell the full story of the election for some time. But there are a few things we can say for sure now.,OpEd,2024-11-22
2024-11-22 20:23:07+00:00,My Mom Voted for Trump. Can We Let It Go?,The magazine’s Ethicist columnist on how a family might proceed in the wake of a momentous presidential election.,"My mother, a two-time Trump voter in Florida, has moved closer to us in a safely blue state. While I don’t know what her vote was in the 2024 presidential election, it wouldn’t have affected the outcome. I strongly oppose Trump, as do my wife and her family, who live nearby. I’m troubled by my mother’s support of someone I consider morally abhorrent and dangerous, especially when she voted in a former swing state.",The magazine’s Ethicist columnist on how a family might proceed in the wake of a momentous presidential election.,Magazine,2024-11-22
2024-11-22 20:31:26+00:00,Do Hair Growth Supplements Work?,"The internet is awash with advertisements for hair growth supplements promising dramatic results. Do they actually work? Julia Calderone of Well, the personal health news section of The New York Times, explains.","The internet is awash with advertisements for hair growth supplements promising dramatic results. Do they actually work? Julia Calderone of Well, the personal health news section of The New York Times, explains.","The internet is awash with advertisements for hair growth supplements promising dramatic results. Do they actually work? Julia Calderone of Well, the personal health news section of The New York Times, explains.",,2024-11-22
2024-11-22 20:31:47+00:00,Heavy Rains and Wind Wreak Havoc on the West Coast,"A series of atmospheric rivers has caused flooding and damage in the Pacific Northwest and Northern California, knocking out power for hundreds of thousands of people.","A series of atmospheric rivers has caused flooding and damage in the Pacific Northwest and Northern California, knocking out power for hundreds of thousands of people.","A series of atmospheric rivers has caused flooding and damage in the Pacific Northwest and Northern California, knocking out power for hundreds of thousands of people.",,2024-11-22
2024-11-22 20:58:37+00:00,The Lady Jaguars,The New York Times first reported on a winless basketball team of troubled teens in Tennessee in 2012. Explore our years of coverage here.,The New York Times first reported on a winless basketball team of troubled teens in Tennessee in 2012. Explore our years of coverage here.,The New York Times first reported on a winless basketball team of troubled teens in Tennessee in 2012. Explore our years of coverage here.,Sports,2024-11-22
2024-11-22 21:02:50+00:00,Stabbing Suspect’s Descent Into Madness Went Undetected by Authorities,"Ramon Rivera, who had a history of mental illness and minor crimes, missed a check-in with a case manager. Days later, he went on a killing spree in Manhattan, according to the police.","On Nov. 11, a 51-year-old homeless man named Ramon Rivera who had been charged with stealing a $1,500 acrylic bowl from a fancy furniture store in Manhattan had a court-ordered appointment scheduled with his case manager.","Ramon Rivera, who had a history of mental illness and minor crimes, missed a check-in with a case manager. Days later, he went on a killing spree in Manhattan, according to the police.",Metro,2024-11-22
2024-11-22 21:03:48+00:00,Sean Combs Will Remain Jailed Until Judge Rules on Third Bail Request,A federal judge is still weighing the music mogul's arguments that he should be freed while awaiting trial on sex trafficking and racketeering charges.,"Sean Combs, the embattled music mogul who has been charged with sex trafficking and racketeering, will remain in jail after a federal judge on Friday said he would continue to weigh arguments about Mr. Combs’s release.",A federal judge is still weighing the music mogul's arguments that he should be freed while awaiting trial on sex trafficking and racketeering charges.,Culture,2024-11-22
2024-11-22 21:06:45+00:00,Kennedy Doesn’t Like Ozempic. Here’s What He Can Do About It.,"President-elect Donald J. Trump is set to nominate Robert F. Kennedy Jr. to lead the Health and Human Services Department, where he would have limited power over drugs.",Ozempic? Robert F. Kennedy Jr. is not a fan.,"President-elect Donald J. Trump is set to nominate Robert F. Kennedy Jr. to lead the Health and Human Services Department, where he would have limited power over drugs.",Science,2024-11-22
2024-11-22 21:11:48+00:00,A Difficult Few Days for Bolsonaro’s Right-Wing Movement,Accusations that former far-right President Jair Bolsonaro plotted a coup arose after a former top aide of his was implicated in a plan to kill the current president.,"Brazil’s far-right movement and its leader, former President Jair Bolsonaro, have had a challenging few days.",Accusations that former far-right President Jair Bolsonaro plotted a coup arose after a former top aide of his was implicated in a plan to kill the current president.,Foreign,2024-11-22
2024-11-22 21:47:40+00:00,Lottery to Be Held for Coveted Seats at Menendez Brothers Hearing,The court is expecting high demand and has announced a public lottery for a limited number of seats at a status hearing in Los Angeles on Monday.,What’s one of the most exclusive tickets in Los Angeles? It may not be what you think.,The court is expecting high demand and has announced a public lottery for a limited number of seats at a status hearing in Los Angeles on Monday.,Express,2024-11-22
2024-11-22 21:50:06+00:00,Powerful Storm Soaks the Bay Area After Flooding Wine Country,"An atmospheric river that has brought damaging wind, rain and snow to the Pacific Northwest fed a storm spreading as far south as Los Angeles.","A gusty storm drawing torrents of moisture from the Pacific Ocean parked itself on Friday over the San Francisco Bay Area, flooding highways and toppling power lines. Officials warned the region’s nearly eight million residents to be ready for possible floods, landslides and widespread outages.","An atmospheric river that has brought damaging wind, rain and snow to the Pacific Northwest fed a storm spreading as far south as Los Angeles.",National,2024-11-22
2024-11-22 22:07:37+00:00,Clear Eyes. Foam Head. Can’t Lose.,"The New York Times for Kids goes inside the sweaty, funny, heartfelt world of high school mascots.","Mackenzie Barnes has been a cheerleader since she was 10, so she’s used to being in front of crowds and getting fans excited for games. But last year, when Mackenzie, who is 15, became the mascot for her high school in Lancaster, Ohio, the job of making people cheer took on a new twist. Now, people are yelling her name.","The New York Times for Kids goes inside the sweaty, funny, heartfelt world of high school mascots.",Magazine,2024-11-22
2024-11-22 22:22:01+00:00,"Conor McGregor, U.F.C. Fighter, Is Held Liable for Sexual Assault in Ireland","The mixed martial arts fighter known as “Notorious” was ordered to pay the equivalent of about $260,000 to a woman who said he raped her in 2018.","A woman who had accused the mixed martial arts fighter Conor McGregor of raping her in a hotel penthouse in 2018 was awarded nearly 250,000 euros, or about $260,000, in damages on Friday after a jury found him liable for sexual assault in a civil trial in Dublin.","The mixed martial arts fighter known as “Notorious” was ordered to pay the equivalent of about $260,000 to a woman who said he raped her in 2018.",Express,2024-11-22
2024-11-22 22:23:57+00:00,E.P.A. Proposes Limits on Harmful Pollutant From Power Plants,"Nitrogen oxides, a group of gases from the burning of fossil fuels, is linked to a range of health effects.",A rule proposed by the Environmental Protection Agency on Friday could better protect communities against pollution from natural gas plants.,"Nitrogen oxides, a group of gases from the burning of fossil fuels, is linked to a range of health effects.",Climate,2024-11-22
2024-11-22 22:26:47+00:00,"Harold W. Sims Jr., Whose Museum Honored the House Cat, Dies at 89","He displayed some 10,000 cat-themed artifacts at the American Museum of the House Cat in North Carolina, which welcomed several thousand people a year.","Harold W. Sims Jr., a fanatic for all things feline who poured his life savings into his own no-kill animal shelter and then took his passion a step further by founding the American Museum of the House Cat — which displays some 10,000 cat-themed artifacts, including antique windup tabbies and an ancient Egyptian cat mummy — died on Nov. 17 in Sylva, N.C. He was 89.","He displayed some 10,000 cat-themed artifacts at the American Museum of the House Cat in North Carolina, which welcomed several thousand people a year.",Obits,2024-11-22
2024-11-22 22:32:07+00:00,Supreme Court Agrees to Hear Fresh Challenge to Agency Power,A conservative group argues that Congress gave the Federal Communications Commission too much discretion over an $8 billion fund.,"The Supreme Court, which dealt a major blow to the power of federal agencies in June, agreed on Friday to consider another: whether Congress violates the Constitution by delegating broad discretion to them.",A conservative group argues that Congress gave the Federal Communications Commission too much discretion over an $8 billion fund.,Washington,2024-11-22
2024-11-22 22:38:43+00:00,"Mike Shatzkin, Colorful Publishing Industry Guru, Dies at 77","His blog, The Shatzkin Files, was an essential read for industry insiders. His observations about the changes digital publishing would bring were prophetic.","Mike Shatzkin, a charismatic publishing consultant who counseled industry figures on nearly every facet of the trade, from inventory management to supply-chain quandaries to the seismic paper-to-digital transformation of book selling, died on Nov. 7 in Manhattan. He was 77.","His blog, The Shatzkin Files, was an essential read for industry insiders. His observations about the changes digital publishing would bring were prophetic.",Obits,2024-11-22
2024-11-22 22:41:59+00:00,The New Pick for Attorney General,"Also, New York’s congestion tolls were approved. Here's the latest at the end of Friday.","Pam Bondi, who Donald Trump tapped last night for attorney general after former Representative Matt Gaetz dropped his bid, is arriving on the national stage with a smaller profile and less political baggage than Gaetz.","Also, New York’s congestion tolls were approved. Here's the latest at the end of Friday.",NYTNow,2024-11-22
2024-11-22 22:59:38+00:00,What to Know About the Methanol Poisonings in Laos,"At least six tourists who traveled to Laos have died in recent days, prompting international alarm about the dangers of consuming alcoholic drinks that contain methanol.",Officials in several countries are warning of the dangers of consuming alcoholic drinks that contain methanol after at least six tourists who had traveled to Laos died.,"At least six tourists who traveled to Laos have died in recent days, prompting international alarm about the dangers of consuming alcoholic drinks that contain methanol.",Express,2024-11-22
2024-11-22 23:41:35+00:00,Trump Taps Investor Scott Bessent as Treasury Secretary,The hedge fund manager will be responsible for steering President-elect Donald J. Trump’s unconventional economic agenda.,"President-elect Donald J. Trump picked Scott Bessent to serve as Treasury secretary on Friday, tapping a billionaire hedge fund manager to lead an economic agenda that is expected to be built around raising tariffs and cutting taxes.",The hedge fund manager will be responsible for steering President-elect Donald J. Trump’s unconventional economic agenda.,Washington,2024-11-22
2024-11-22 23:47:01+00:00,Ex-Treasurer in Arizona Pleads Guilty to Embezzling $38 Million,"A former elected official for a small county used public money to renovate her ranch and buy at least 20 vehicles, including Cadillacs and an Airstream travel trailer, the Justice Department said.","As the elected treasurer in Santa Cruz County, Ariz., for more than a decade, Elizabeth Gutfahr’s job was to safeguard public funds for one of the state’s smallest counties.","A former elected official for a small county used public money to renovate her ranch and buy at least 20 vehicles, including Cadillacs and an Airstream travel trailer, the Justice Department said.",Express,2024-11-22
2024-11-22 23:52:37+00:00,Republicans Blocking Proposal to Narrow Part of a Surveillance Law,The second Trump administration appears likely to inherit broader powers to force American service providers to help a warrantless wiretapping program.,"House Republicans are blocking a proposal that would narrow a disputed new provision in a surveillance law, potentially handing President-elect Donald J. Trump broader power to force myriad types of American service providers to help the government spy.",The second Trump administration appears likely to inherit broader powers to force American service providers to help a warrantless wiretapping program.,Washington,2024-11-22
2024-11-22 23:53:49+00:00,Matt Gaetz and the D-word,The former representative from Florida said he had become a “distraction.” Perhaps that was the point.,"It seemed like a story that could unfold only on the eve of a second Trump era: A congressman, embattled by allegations of sex-trafficking a minor, was chosen to run the Department of Justice, the same agency that had once investigated him.",The former representative from Florida said he had become a “distraction.” Perhaps that was the point.,Politics,2024-11-22
2024-11-22 23:56:31+00:00,Iran Declares It Is Doing More Nuclear Enrichment After I.A.E.A. Rebuke,"With thousands of advanced centrifuges on standby, Tehran says it is now spinning more, which could increase its stockpile of near-bomb-grade atomic fuel.","Iran said Friday it would begin operating new machines to enrich more uranium, which could bring it closer to having a weapon. The move came in response to a censure by the International Atomic Energy Agency for failing to cooperate fully with atomic inspectors.","With thousands of advanced centrifuges on standby, Tehran says it is now spinning more, which could increase its stockpile of near-bomb-grade atomic fuel.",Science,2024-11-22
